Date,Agent Name,Call Type,Client Name ,Number,Problem Type,escalation ,Pod time/ ticket,Ticket,Ticket Status,Department,Outbound Type ,Call Source,Remarks
31/12/2024,Hari Dahal,OUT,NIC-ASIA-Manamaiju,9802045957,General Inquries ,,,,opened via VMDS,CORPORATE,Client Follow up,X-Lite,
31/12/2024,Nikita Shrestha ,IN,Prabhu-Bank-Darbang-SM,9848343710,,,,65480,CLOSED,L2 Enterprise,Client Follow up,NGUCC Panel,
31/12/2024,Hari Dahal,IN,Royal-Astoria-Hotel-Hattigauda-Budhanilkanta-FTTx,14378179,General Inquries ,31-12-2024 14:29:47,,65481,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
31/12/2024,Hari Dahal,OUT,Royal-Astoria-Hotel-Hattigauda-Budhanilkanta-FTTx,14378179,General Inquries ,,,,already opened,,Client Follow up,NGUCC Panel,
31/12/2024,Nikita Shrestha ,IN,Milkyway-Share-Broker-Company-Limited-Ktm-FTTx,9840899480,No Internet ,,,,Not Opened,CORPORATE,,NGUCC Panel,
31/12/2024,Hari Dahal,IN,Hotel-Brihaspati-Naxal-FTTx,14537229,Intranet / VPN,31-12-2024 14:57:54,,65483,OPEN,L2 Enterprise,,,
31/12/2024,Anmol Shrestha,IN,Prime-Commercial-Bank-Limited-chhinchu-surkhet-fttx,9868857051,Internal Issues,31-12-2024 15:05:21,,65484,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,Signal issue so that the overall network is performace very slow.
31/12/2024,Suraj Khaiju,IN,,9841290625,General Inquries ,,,,Not Opened,,,NGUCC Panel,
31/12/2024,Hari Dahal,IN,Milkyway-Share-Broker-Company-Limited-Ktm-FTTx,9840899480,General Inquries ,31-12-2024 16:42:06,,65507,CLOSED,Operation,Client Follow up,,
31/12/2024,Suraj Khaiju,IN,Ganapati-Micro-Finance-Bittiya-Ratamata-SM,9762507676,Wireless,31-12-2024 16:48:38,,65508,CLOSED,L2 Enterprise,,NGUCC Panel,
31/12/2024,Suraj Khaiju,IN,Ganapati-Micro-Finance-Bittiya-Ratamata-SM,9863553921,Wireless,31-12-2024 17:12:45,,65509,CLOSED,L2 Enterprise,Client Follow up,NGUCC Panel,
31/12/2024,Hari Dahal,IN,Ganapati-Micro-Finance-Bittiya-Ratamata-SM,9810501257,Wireless,31-12-2024 18:48:25,,65512,CLOSED,L2 Enterprise,,,
31/12/2024,Nirajan Chaudhary,OUT,Suryodaya-Womi-Laghubitta-Tankisunari-Biratnagar-PPPoE,,Intranet / VPN,01-01-2025 09:39:00,,65550,CLOSED,Operation,,,
01/01/2025,Rebika Shrestha,OUT,NIC-ASIA-Bank-Bhumahi-FTTX,9801982446,Intranet / VPN,31-12-2024 07:25:49,,65415,already opened,CORPORATE,Client Follow up,X-Lite,
01/01/2025,Yagesh KC,IN,S003180-Zest-Ideology-Saving-Intranet-Maitidevi,8000,Intranet / VPN,01-01-2025 09:58:30,,65551,CLOSED,Operation,,NGUCC Panel,
01/01/2025,Rebika Shrestha,OUT,Kumari-Bank-Khurkot-Golanjor-Sindhuli-FTTX,9851226531,Intranet / VPN,31-12-2024 10:24:39,,65452,already opened,CORPORATE,Client Follow up,NGUCC Panel,
01/01/2025,Ruksana Shrestha ,OUT,Nic-Asia-Bank-Manigram-Tilotama-FTTX,9801982481,Intranet / VPN,01-01-2025 08:40:43,,65531,already opened,CORPORATE,Client Follow up,NGUCC Panel,
01/01/2025,Ruksana Shrestha ,OUT,Nic-Asia-Bank-Manigram-Tilotama-FTTX,9801982481,Intranet / VPN,01-01-2025 08:40:43,,65531,already opened,CORPORATE,Client Follow up,X-Lite,
01/01/2025,Nikita Shrestha ,IN,websurfer,9802343517,Intranet / VPN,,,,Not Opened,CORPORATE,,NGUCC Panel,
01/01/2025,Rebika Shrestha,OUT,Ganapati-Micro-Finance-Bittiya-Ratamata-SM,9810501257,Intranet / VPN,31-12-2024 18:48:25,,65512,already opened,CORPORATE,Client Follow up,,
01/01/2025,Nikita Shrestha ,OUT,Malpot-Office-Jogbuda-Dadeldhura-FTTx,9802343517,Intranet / VPN,,,,already opened,CORPORATE,Client Follow up,NGUCC Panel,
01/01/2025,Nirajan Chaudhary,OUT,B17-ABC-Securities-Newroad-FTTX,,Intranet / VPN,01-01-2025 10:39:23,,65561,CLOSED,,,,
01/01/2025,Rebika Shrestha,OUT, Prabhu-Bank-Darbang-SM,9848343710,Intranet / VPN,31-12-2024 14:26:20,,65480,already opened,,,,
01/01/2025,Kshitiz Kamu Magar,OUT,Radisson-Hotel-Lazimpat-Intranet,9803087960,Intranet / VPN,,,,,,,,
01/01/2025,Rebika Shrestha,OUT, Prabhu-Bank-Darbang-SM,9761801787,Intranet / VPN,31-12-2024 14:26:20,,65480,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
01/01/2025,Kshitiz Kamu Magar,OUT,B43-south-asain-bulls-FTTH,9801231085,Intranet / VPN,,,,Not Opened,,Client Follow up,NGUCC Panel,pictures in Viber.
01/01/2025,Rebika Shrestha,OUT,Alpha-Automotive-PVT-Ltd-Birgunj-FTTx,9802353236,Intranet / VPN,29-12-2024 16:04:46,,65341,already opened,CORPORATE,Client Follow up,X-Lite,
01/01/2025,Rebika Shrestha,OUT, Shreejana-Dev-Center-Bhachhek-SM,9708850072,Intranet / VPN,31-12-2024 10:37:04,,65455,already opened,CORPORATE,Client Follow up,X-Lite,
01/01/2025,Ruksana Shrestha ,OUT,COR-34929-NIC-ASIA-Bhatbhateni-ATM-Kalanki,9802045957,Intranet / VPN,01-01-2025 10:38:25,,65560,already opened,CORPORATE,Client Follow up,NGUCC Panel,
01/01/2025,Ruksana Shrestha ,OUT,COR-34929-NIC-ASIA-Bhatbhateni-ATM-Kalanki,9802045957,Intranet / VPN,01-01-2025 10:38:25,,65560,already opened,CORPORATE,Client Follow up,X-Lite,
01/01/2025,Ruksana Shrestha ,OUT,COR-34929-NIC-ASIA-Bhatbhateni-ATM-Kalanki,9802045952,Intranet / VPN,01-01-2025 10:38:25,,65560,already opened,CORPORATE,Client Follow up,NGUCC Panel,
01/01/2025,Ruksana Shrestha ,OUT,COR-34929-NIC-ASIA-Bhatbhateni-ATM-Kalanki,9802045952,Intranet / VPN,01-01-2025 10:38:25,,65560,already opened,CORPORATE,Client Follow up,X-Lite,
01/01/2025,Rebika Shrestha,OUT,Reanda-Biz-Serve-Private-Limited-Fttx,9801150985,Intranet / VPN,31-12-2024 12:23:28,,65471,CLOSED,CORPORATE,Client Follow up,X-Lite,
01/01/2025,Kshitiz Kamu Magar,OUT,B17-ABC-Securities-Newroad-FTTX,9852049183/ 015970117,Intranet / VPN,,,65561,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
01/01/2025,Rebika Shrestha,OUT,Guras-Hydro-Pvt-Ltd-Sankhuwasabha-Damside-FTTx,9851357069,Intranet / VPN,31-12-2024 10:47:08,,65457,already opened,CORPORATE,Client Follow up,NGUCC Panel,
01/01/2025,Ruksana Shrestha ,IN,Nepal-SBI-Bank-Likhu-Fttx,9852070373,Intranet / VPN,01-01-2025 11:41:41,,65569,CLOSED,CORPORATE,Client Follow up,,
01/01/2025,Ruksana Shrestha ,OUT,Nepal-Bank-Duwakot-FTTX,9704510063,Intranet / VPN,01-01-2025 12:16:12,,65573,already opened,CORPORATE,Client Follow up,NGUCC Panel,
01/01/2025,Rebika Shrestha,IN,Smart-Makwanpur-indrashowr-gaupalika-location-one,9845618431,Intranet / VPN,01-01-2025 12:18:28,,65574,CLOSED,L2 Enterprise,,,
01/01/2025,Rebika Shrestha,OUT, Nepal-Bank-Kapan-FTTH,9851275794,Intranet / VPN,01-01-2025 12:21:37,,65575,opened via VMDS,Operation,Client Follow up,NGUCC Panel,
01/01/2025,Rebika Shrestha,OUT, Nepal-Bank-Kapan-FTTH,9851275794,Intranet / VPN,01-01-2025 12:21:37,,65575,opened via VMDS,Operation,Client Follow up,NGUCC Panel,
01/01/2025,Kshitiz Kamu Magar,OUT,Prabhu-Bank-Baglung-Malpot-FTTX,9843229461,Intranet / VPN,,,65530,already opened,CORPORATE,Client Follow up,NGUCC Panel,call not received by client.
01/01/2025,Nikita Shrestha ,OUT,Prime-Bank-Kapan-FTTX,9851155823,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
01/01/2025,Nikita Shrestha ,IN,Prime-Commercial-Bank-Surkhet-Lek-Besi,9745593999,Intranet / VPN,01-01-2025 13:00:47,,65582,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
01/01/2025,Kshitiz Kamu Magar,IN,Jalpa-laghubitta-Hariharpur-SM,9856019096,Intranet / VPN,01-01-2025 13:30:48,,,Not Opened,Operation,Client Follow up,NGUCC Panel,follow 65548 - Jalpa-laghubitta-Hariharpur-AP
01/01/2025,Rebika Shrestha,IN,Agricultural-Develpoment-Bank-Bhingri,86400090,Intranet / VPN,,,,Not Opened,,,,
01/01/2025,Nikita Shrestha ,IN,Nepal-SBI-Bank-Likhu-Fttx,9852070373,Intranet / VPN,,,,already opened,Operation,Client Follow up,NGUCC Panel,
01/01/2025,Hari Dahal,IN,Agricultural-Develpoment-Bank-Bhingri,9857833896,General Inquries ,01-01-2025 14:21:15,,65594,CLOSED,CORPORATE,,,
01/01/2025,Nikita Shrestha ,IN,Jalpa-Laghubitta-Bittiya-Sanstha-Barbardiya-SM,9863291130,Intranet / VPN,,,,already opened,CORPORATE,Client Follow up,NGUCC Panel,
01/01/2025,Hari Dahal,IN,NIBL-Mega-Bank-Jogibuda-FTTX,9848742190,Intranet / VPN,,,,already opened,,,,
01/01/2025,Hari Dahal,IN,NIBL-Mega-Bank-Jogibuda-FTTX,9848742190,Intranet / VPN,,,,already opened,,,,
01/01/2025,Hari Dahal,IN,Keto Cafe,9828359057,General Inquries ,,,,Not Opened,Trasnfered,,,
01/01/2025,Hari Dahal,IN,Group-4-Security-HO-Baneshwor-FTTH,14566946,General Inquries ,,,,,,,,
,Hari Dahal,IN,staff college dhanusa,9765438621,General Inquries ,,,,,,,,
,Hari Dahal,IN,Google Boys Hostel P. Ltd,9851216389,,,,,,,,,
02/01/2025,Bipul Shrestha,IN,Shreejana-Dev-Center-Besisahar-Lamjung-FTTx,9856019011,Intranet / VPN,02-01-2025 08:27:03,,65627,CLOSED,Operation,,,
02/01/2025,Kshitiz Kamu Magar,IN,Jalpa-laghubitta-Bittiya-Sanstha-Madhuban-SM,9742964995,Wireless,02-01-2025 09:06:12,,65661,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,Follow ticket: 65660
02/01/2025,Kshitiz Kamu Magar,IN,NIBL-Pauwadhunga-Bhojpur-UTP,9825320988,Wireless,02-01-2025 09:34:21,,65663,CLOSED,L2 Enterprise,Client Follow up,NGUCC Panel,
02/01/2025,Kshitiz Kamu Magar,OUT,Jalpa-laghubitta-Bittiya-Sanstha-Madhuban-SM,9742964995,Wireless,,,65661,already opened,CORPORATE,Client Follow up,NGUCC Panel,follow ticket: 65660
02/01/2025,Yagesh KC,OUT,Mega-Bank-Ramgram-Municipality-Parasi-FTTx,9867117837,Intranet / VPN,,,,already opened,L2 Enterprise,Client Follow up,NGUCC Panel,
02/01/2025,Yagesh KC,OUT,NIBL-Mega-Bank-Jogibuda-FTTX,9848742190,Intranet / VPN,,,,already opened,,Client Follow up,NGUCC Panel,
02/01/2025,Yagesh KC,OUT,NIBL-Mega-Bank-Jogibuda-FTTX,9848742190,,,,,already opened,,Client Follow up,NGUCC Panel,
02/01/2025,Kshitiz Kamu Magar,IN,RBB-Manebhanjyang-FTTX,9852840248,Intranet / VPN,,,65632,CLOSED,,Client Follow up,NGUCC Panel,
02/01/2025,Nikita Shrestha ,OUT,Prime-Commercial-Bank-Manebhanjyang-Okhaldhunga-FTTX,37410090,Intranet / VPN,,,65658,already opened,CORPORATE,Client Follow up,NGUCC Panel,
02/01/2025,Nikita Shrestha ,OUT,Prime-Commercial-Bank-Manebhanjyang-Okhaldhunga-FTTX,9864106411,Intranet / VPN,,,65658,already opened,CORPORATE,Client Follow up,NGUCC Panel,
02/01/2025,Rebika Shrestha,OUT,NIBL-Mega-Bank-Jogibuda-FTTX,9848742190,Intranet / VPN,29-12-2024 08:10:21,,65235,already opened,L2 Enterprise,Client Follow up,NGUCC Panel,
02/01/2025,Yagesh KC,IN,Bright-Enterprises-Bheemdatt-Municipality-Ward-4-Mahendranagar-FTTx,9858751381,Intranet / VPN,02-01-2025 10:45:51,,65671,CLOSED,Operation,,NGUCC Panel,
02/01/2025,Rebika Shrestha,OUT,Shreejana-Dev-Center-Besisahar-Lamjung-FTTx,9856019011,Intranet / VPN,02-01-2025 08:26:27,,65627,already opened,CORPORATE,Client Follow up,NGUCC Panel,
02/01/2025,Nikita Shrestha ,,Global-IME-Bank-Gothatar-FTTx,9844823725,Intranet / VPN,,,65518,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
02/01/2025,Rebika Shrestha,IN,Jalpa-Laghubitta-kohalabi,9856019059,Intranet / VPN,,,,Not Opened,,,,
02/01/2025,Kshitiz Kamu Magar,OUT,S013640-Surya-Life-Insurance-St.Xavier,15423525,Intranet / VPN,02-01-2025 12:00:25,,65690,already opened,CORPORATE,Client Follow up,,call not reachable.
02/01/2025,Yagesh KC,IN,,14113260,General Inquries ,,,,Not Opened,,,NGUCC Panel,
02/01/2025,Ruksana Shrestha ,IN,Bright-Enterprises-Bheemdatt-Municipality-Ward-4-Mahendranagar-FTTx,9858751381,Intranet / VPN,02-01-2025 10:45:51,,65671,CLOSED,CORPORATE,,,
02/01/2025,Ruksana Shrestha ,OUT,NIC-ASIA-Bank-Tiruhat-Saptari,9801982079,Intranet / VPN,26-12-2024 10:57:51,,65058,already opened,CORPORATE,Client Follow up,NGUCC Panel,
02/01/2025,Ruksana Shrestha ,OUT,NIC-ASIA-Bank-Tiruhat-Saptari,9801982079,Intranet / VPN,26-12-2024 10:57:51,,65058,already opened,CORPORATE,Client Follow up,X-Lite,
02/01/2025,Ruksana Shrestha ,OUT,NIC-ASIA-Bank-Tiruhat-Saptari,9824722117,Intranet / VPN,26-12-2024 10:57:51,,65058,already opened,CORPORATE,Client Follow up,NGUCC Panel,
02/01/2025,Ruksana Shrestha ,OUT,NIC-ASIA-Bank-Tiruhat-Saptari,9824722117,Intranet / VPN,26-12-2024 10:57:51,,65058,already opened,CORPORATE,Client Follow up,X-Lite,
02/01/2025,Ruksana Shrestha ,OUT,Citizen-Bank-Thimi,9841708350,Intranet / VPN,02-01-2025 11:32:01,,65688,already opened,CORPORATE,Client Follow up,NGUCC Panel,
02/01/2025,Rebika Shrestha,OUT,Hotel-Mustang-Holiday-Inn-FTTX,15349507,Intranet / VPN,01-01-2025 12:22:40,,65577,CLOSED,CORPORATE,Client Follow up,X-Lite,
02/01/2025,Ruksana Shrestha ,OUT,Citizen-Bank-Thimi,9851178669,Intranet / VPN,02-01-2025 11:32:01,,65688,already opened,CORPORATE,Client Follow up,NGUCC Panel,
02/01/2025,Nikita Shrestha ,OUT,Prabhu-Bank-Pathari-Fiber,9804339249,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
02/01/2025,Rebika Shrestha,OUT, Muktinath-Bikash-Bank-Dhungaadda-F/L,9841472248,Intranet / VPN,02-01-2025 11:30:19,,65685,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
02/01/2025,Suraj Khaiju,OUT,,9769703490,Intranet / VPN,02-01-2025 08:36:49,,65638,OPEN,CORPORATE,Client Follow up,NGUCC Panel,
02/01/2025,Rebika Shrestha,IN,9841776926,9841776926,General Inquries ,,,,Not Opened,,,,
02/01/2025,Hari Dahal,OUT,Nepal-Bank-Phidim-FTTX,024-520155,General Inquries ,,,,already opened,,,,
02/01/2025,Hari Dahal,OUT,Nepal-Bank-Phidim-FTTX,9852680795,General Inquries ,,,,already opened,,,,
02/01/2025,Hari Dahal,OUT,B53-Investment-MGMT-Tripureshwor-FTTH-KTM,9861166346,General Inquries ,,,,already opened,,,,
02/01/2025,Hari Dahal,OUT,B53-Investment-MGMT-Tripureshwor-FTTH-KTM,9861166346,General Inquries ,,,,already opened,,,,
02/01/2025,Nitesh Pokhrel,IN,Global-BOK-Kalyanpur-Ext-FTTx,9828234581,Intranet / VPN,02-01-2025 16:39:23,02-01-2025 16:41:48,,CLOSED,CORPORATE,,,up now
02/01/2025,Hari Dahal,IN,Akama Hotel Ltd.,9851276516,General Inquries ,,,,Not Opened,,,,
02/01/2025,Hari Dahal,IN,NIC-Asia-Laghubitta-Dudhauli-Sirthauli-FTTH,9802269252,Intranet / VPN,02-01-2025 18:22:12,,,OPEN,Operation,,,
02/01/2025,Hari Dahal,IN,Hotel-Brihaspati-Naxal-FTTx,14537229,General Inquries ,02-01-2025 19:47:29,,65722,OPEN,L2 Enterprise,,,
02/01/2025,Suraj Khaiju,IN,Global-BOK-Kalyanpur-Ext-FTTx,9817778781,Intranet / VPN,02-01-2025 17:13:13,,65717,CLOSED,L2 Enterprise,,NGUCC Panel,
03/01/2025,Nirajan Chaudhary,IN,Jalpa-Laghubitta-kohalabi-FTTX,,Intranet / VPN,03-01-2025 09:49:51,,65741,CLOSED,CORPORATE,,,pod down
03/01/2025,Rebika Shrestha,OUT,RBB-Gorkha-Fiber,9856040310,Intranet / VPN,02-01-2025 13:35:17,,65694,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
03/01/2025,Rebika Shrestha,OUT,NIC-Asia-Laghubitta-Dudhauli-Sirthauli-FTTH,02-01-2025 18:22:12,Intranet / VPN,02-01-2025 18:22:12,,65719,already opened,CORPORATE,Client Follow up,X-Lite,
03/01/2025,Sagar Bhattarai,IN,Relief-Nepal-sindhuli-FTTx,,Intranet / VPN,03-01-2025 10:57:33,,65742,CLOSED,Operation,,,up now
03/01/2025,Nikita Shrestha ,IN,Nepal-SBI-Bank-Likhu-Fttx,9852070373,Intranet / VPN,,,65744,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
03/01/2025,Kshitiz Kamu Magar,OUT,B28-Shree_Krishna_Securities-KTM-FTTX,9802010496,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,link up after device restart.
03/01/2025,Rebika Shrestha,IN,Relief-Nepal-sindhuli-FTTx,9848425478,Intranet / VPN,03-01-2025 10:57:33,,65742,already opened,,,,
03/01/2025,Kshitiz Kamu Magar,IN,Relief-Nepal-sindhuli-FTTx,9848425478,Intranet / VPN,03-01-2025 11:39:58,,65742,already opened,Operation,Client Follow up,NGUCC Panel,
03/01/2025,Kshitiz Kamu Magar,OUT,Prabhu-Bank-Baglung-Malpot-FTTX,9842764620,Intranet / VPN,03-01-2025 11:46:52,,65530,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,manually off.
03/01/2025,Ruksana Shrestha ,OUT,CUID-123200-Green-Valley-Resort-Budhanilkhanta,9851351881,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,call not received
03/01/2025,Rebika Shrestha,IN,Nepal-Redcross-Society-Ware-House-Bhaktapur,9851118083,Intranet / VPN,03-01-2025 12:05:27,,65748,OPEN,,,,
03/01/2025,Rebika Shrestha,OUT,Nepal-Redcross-Society-Ware-House-Bhaktapur,9841368996,Intranet / VPN,03-01-2025 12:05:27,,65748,already opened,CORPORATE,Client Follow up,NGUCC Panel,
03/01/2025,Ruksana Shrestha ,OUT,CUID-123200-Green-Valley-Resort-Budhanilkhanta,9851351881,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,call not received
03/01/2025,Ruksana Shrestha ,OUT, CUID-123163-Meraki-Welness-Retreat-Budhanilkantha,9801919000,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,call not received
03/01/2025,Nikita Shrestha ,IN,RBB-Manebhanjyang-FTTH,9852840248,Intranet / VPN,,,,Not Opened,CORPORATE,,NGUCC Panel,
03/01/2025,Nikita Shrestha ,OUT,RBB-Manebhanjyang-FTTH,9852840248,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
03/01/2025,Rebika Shrestha,OUT,Nepal-Redcross-Society-Ware-House-Bhaktapur,9709389817,Intranet / VPN,01-01-2025 12:05:27,,,already opened,CORPORATE,Client Follow up,NGUCC Panel,
03/01/2025,Rebika Shrestha,OUT,Nepal-Redcross-Society-Ware-House-Bhaktapur,9841368996,Intranet / VPN,01-2025 12:05:27,,,already opened,CORPORATE,Client Follow up,X-Lite,
03/01/2025,Nikita Shrestha ,OUT,Bright-Enterprises-Bheemdatt-Municipality-Ward-4-Mahendranagar-FTTx,9858751381,Intranet / VPN,,,65671,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
03/01/2025,Rebika Shrestha,IN,Telematics-Tech-Pvt-Ltd-Sankhamool,9801186409,Intranet / VPN,03-01-2025 13:38:28,,65756,CLOSED,Operation,Client Follow up,NGUCC Panel,
03/01/2025,Kshitiz Kamu Magar,IN,Telematics-Tech-Pvt-Ltd-Sankhamool,9801186409,Intranet / VPN,,,65756,already opened,Operation,Client Follow up,NGUCC Panel,
03/01/2025,Gaurab Sapkota,IN,Telematics-Tech-Pvt-Ltd-Sankhamool,9779801186409,Intranet / VPN,,,65756,already opened,Operation,,NGUCC Panel,
03/01/2025,Hari Dahal,IN,Nepal-SBI-Bank-Likhu-Fttx,9852070373,Intranet / VPN,,,,,,,,
03/01/2025,Hari Dahal,OUT,Ank-Growth-Tecon-JV-FTTX,9851365960,Slow Internet,03-01-2025 14:50:03,,65759,CLOSED,L2 Enterprise,Client Follow up,NGUCC Panel,
03/01/2025,Rebika Shrestha,IN,Telematics-Tech-Pvt-Ltd-Sankhamool,9801186409,Intranet / VPN,,,65756,already opened,,,,
03/01/2025,Hari Dahal,IN,Telematics-Tech-Pvt-Ltd-Sankhamool,9779801186409,General Inquries ,,,,already opened,L2 Enterprise,,,
03/01/2025,Hari Dahal,OUT,Telematics-Tech-Pvt-Ltd-Sankhamool,9779801186409,General Inquries ,,,,already opened,,,,
03/01/2025,Hari Dahal,IN,Parash,9801911180,General Inquries ,,,,Not Opened,,,,
03/01/2025,Hari Dahal,IN,Telematics-Tech-Pvt-Ltd-Sankhamool,9779801186409,General Inquries ,,,,already opened,,,,
04/01/2025,Suraj Khaiju,IN,Telematics-Tech-Pvt-Ltd-Sankhamool,9779801186409,No Internet ,,,,already opened,,,NGUCC Panel,
04/01/2025,Bipul Shrestha,IN,Telematics-Tech-Pvt-Ltd-Sankhamool,9779801186409,No Internet ,,,,already opened,,,,
04/01/2025,Suraj Khaiju,IN,Ganapati-Micro-Finance-Bittiya-Ratamata-SM,9810501257,Wireless,02-01-2025 10:50:51,,,OPEN,CORPORATE,,NGUCC Panel,
04/01/2025,Hari Dahal,OUT,Telematics-Tech-Pvt-Ltd-Sankhamool,9801186409,No Internet ,,,,already opened,,Client Follow up,NGUCC Panel,
04/01/2025,Nikita Shrestha ,IN,Nic-Asia-Laghubitta-katari-DIA,9802269269,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
04/01/2025,Hari Dahal,OUT,COR-31656-Hotel-Panchthar-Airport,9828223310,No Internet ,,,,,,,,
04/01/2025,Suraj Khaiju,OUT,Nic-Asia-Laghubitta-katari-DIA,9802269269,Intranet / VPN,04-01-2025 16:17:54,,,OPEN,L2 Enterprise,,,
04/01/2025,Suraj Khaiju,IN,Nic-Asia-Laghubitta-katari-DIA,9802269269,Intranet / VPN,04-01-2025 16:17:54,,,OPEN,L2 Enterprise,,NGUCC Panel,
05/01/2025,Kshitiz Kamu Magar,IN, CUID-1511-Rama-INN-lux,9704528588,Intranet / VPN,05-01-2025 08:15:47,,65824,CLOSED,Operation,,,
05/01/2025,Yagesh KC,OUT,Siddhajyoti-Education-Campus-Sindhuli-Fttx,9844045298,Intranet / VPN,05-01-2025 08:37:41,,65850,OPEN,Operation,Client Follow up,NGUCC Panel,
05/01/2025,Yagesh KC,OUT,NMB-Bank-Ltd-Chulachuli-FTTx,9852669222,Intranet / VPN,05-01-2025 09:10:55,,65857,OPEN,Operation,Client Follow up,NGUCC Panel,
05/01/2025,Kshitiz Kamu Magar,IN, Shreejana-Dev-Center-Besisahar-Lamjung-FTTx,9856019011,Intranet / VPN,05-01-2025 09:10:05,,65856,CLOSED,Operation,Client Follow up,NGUCC Panel,
05/01/2025,Suraj Khaiju,IN,home support ,9819011916,General Inquries ,,,,Not Opened,,,NGUCC Panel,
05/01/2025,Kshitiz Kamu Magar,IN, Global-Ime-Jogbuda-EXT-CounterFTTx,9848804929,Intranet / VPN,05-01-2025 09:41:54,,65674,already opened,Operation,Client Follow up,NGUCC Panel,
05/01/2025,Suraj Khaiju,OUT,NIC-Asia-Bank-Birauta-Branch-Kaski,9847450696,Intranet / VPN,05-01-2025 08:08:07,,65818,already opened,,Client Follow up,NGUCC Panel,
05/01/2025,Yagesh KC,OUT,Muktinath-Bikash-Bank-Itahari-SM,9802306808,Wireless,05-01-2025 09:56:11,,65864,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
05/01/2025,Suraj Khaiju,OUT,NIC-Asia-Taulihawa-DIA,9847275561,DIA,,,,OPEN,,Client Follow up,NGUCC Panel,
05/01/2025,Rebika Shrestha,OUT,Nepal-Redcross-Society-Ware-House-Bhaktapur,9851118083,Intranet / VPN,03-01-2025 12:05:27,,65748,already opened,CORPORATE,Client Follow up,NGUCC Panel,Call is not receivable
05/01/2025,Rebika Shrestha,OUT,Nepal-Redcross-Society-Ware-House-Bhaktapur,9709389818,Intranet / VPN,04-01-2025 12:05:27,,65748,already opened,CORPORATE,Client Follow up,X-Lite,
05/01/2025,Suraj Khaiju,IN,Kumari-Bank-Khairwara-Mahotari-FTTH,9860644321,Intranet / VPN,05-01-2025 10:21:46,,65870,CLOSED,,Client Follow up,NGUCC Panel,
05/01/2025,Nikita Shrestha ,IN,Nepal-Redcross-Society-Ware-House-Bhaktapur,9851118083,Intranet / VPN,,,65748,already opened,CORPORATE,,NGUCC Panel,
05/01/2025,Rebika Shrestha,IN,Nic-Asia-Teku-Ward-Office-Ext,9823885666,Intranet / VPN,05-01-2025 10:31:07,,65874,CLOSED,,,,
05/01/2025,Ruksana Shrestha ,IN,Global-IME-BOK-Tinpatan-Sindhuli-FTTx,8006,Intranet / VPN,05-01-2025 08:30:38,,65845,already opened,L2 Enterprise,,,
05/01/2025,Rebika Shrestha,OUT, Ganapati-Micro-Finance-Bittiya-Ratamata-SM,9810501257,Intranet / VPN,04-01-2025 12:04:13,,65793,already opened,CORPORATE,Client Follow up,NGUCC Panel,
05/01/2025,Kshitiz Kamu Magar,IN,Kumari-Bank-Khairwara-Mahotari-FTTH,9860644321,Intranet / VPN,05-01-2025 11:07:56,,65870,CLOSED,L2 Enterprise,Client Follow up,,
05/01/2025,Rebika Shrestha,OUT, Nic-Asia-Laghubitta-katari-DIA,9802269269,Intranet / VPN,04-01-2025 16:17:54,,65805,already opened,CORPORATE,Client Follow up,NGUCC Panel,
05/01/2025,Kshitiz Kamu Magar,IN,Nic-Asia-Teku-Ward-Office-Ext,9823885666,,05-01-2025 11:24:06,,65874,already opened,L2 Enterprise,Client Follow up,,
05/01/2025,Kshitiz Kamu Magar,OUT,Kumari-Bank-Khairwara-Mahotari-FTTH,9860644321,Intranet / VPN,05-01-2025 11:26:37,,65870,CLOSED,,,,
05/01/2025,Nikita Shrestha ,OUT,Prime-Bank-Birauta-FTTx,9856031776,Intranet / VPN,05-01-2025 08:20:10,,,already opened,CORPORATE,Client Follow up,NGUCC Panel,
